PhraseID,Sentence,Phrase,count,WordCount,Sentiment,NegativityGI,PositivityGI,SentimentHE,NegativityHE,PositivityHE,SentimentLM,NegativityLM,PositivityLM,RatioUncertaintyLM,SentimentQDAP,NegativityQDAP,PositivityQDAP
1112,1,you,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,1,you,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,1,very,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,1,different,1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1115,1,very,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,1,different,1,1,-1,1,0,0,0,0,0,0,0,1,0,0,0
1116,1,meaning,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
1117,1,meaning,1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0
1118,1,says,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,1,says,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,1,right,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1121,1,around,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1,right,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1122,1,around,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,1,time,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1124,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,1,time,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1125,1,birthday,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,1,the,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,1,birthday,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,1,cake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1,cake,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,1,comes,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1128,1,comes,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
1128,1,out,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
